Mr,Landers,Moreau,0497 46 67 57,118, Avenue des Sartiaux,3803,Wilderen,16,3,1969,Thistor,lieK8ero8,LandersMoreau@jourrapide.com,50.825256, 5.134084
Mr,Beaufort,Charron,0488 45 30 42,109, Perksesteenweg,2200,Morkhoven,9,9,1964,Hading,shaz6chohS,BeaufortCharron@dayrep.com,51.194709, 4.768434
Mr,Dexter,Migneault,0486 14 96 41,497, Molenstraat,6920,Sohier,24,4,1999,Lects1999,faiv4Eiph,DexterMigneault@jourrapide.com,50.093833, 5.123238
Mr,Ferrau,Poulin,0496 68 49 88,35, Schietboompleinstraat,6142,Leernes,16,12,1978,Degainge,Wai2Opeed,FerrauPoulin@rhyta.com,50.50381, 4.438169
Mr,Carolos,Lemelin,0486 92 20 63,192, Kasterleesteenweg,7536,Vaulx,1,2,1990,Perle1990,IJu3Re4pos,CarolosLemelin@armyspy.com,50.622778, 3.370059
Mr,Satordi,Lejeune,0480 92 85 07,441, Rue Henri Lambert,3840,Haren,5,10,1985,Befoodly,IeV5aihai0,SatordiLejeune@armyspy.com,50.904724, 5.311757
Mr,Fabrice,Lessard,0484 99 22 16,239, Rue de Birmingham,3290,Diest,14,6,1998,Soccut98,uphia3Wood,FabriceLessard@armyspy.com,50.97304, 5.037551
Mr,Amaury,Gamelin,0493 48 63 48,256, Boulevard General Wahis,6120,Nalinnes,14,10,1974,Hicut1974,Heo7buo7cha,AmauryGamelin@rhyta.com,50.379434, 4.370586
Mr,Moore,Lamothe,0477 53 89 70,454, Rue de Fromelenne,9000,Gent,11,4,1986,Parloo,Ahghie3icoy,MooreLamothe@teleworm.us,51.059338, 3.806025
Mr,Scoville,Forest,0478 31 09 01,245, Rue des Ecoles,6833,Vivy,22,2,1955,Thavorn,adu3Eil5hei,ScovilleForest@armyspy.com,49.894333, 4.933415
Mr,Pinabel,Parenteau,0489 31 08 36,376, Prinsenstraat,3680,Maaseik,22,1,1997,Yournegand,ihu3leR5iqu,PinabelParenteau@teleworm.us,51.099086, 5.722499
Mr,Talbot,Rochefort,0494 29 79 96,280, Rue du Stade,6500,Beaumont,25,1,1997,Parrived,Ahph9eethu,TalbotRochefort@teleworm.us,50.304923, 4.208033
Mr,Pierpont,Gervais,0486 99 45 52,432, Witbakkerstraat,9051,Sint-Denijs-Westrem,26,11,1966,Manch1966,Furio8Wo,PierpontGervais@rhyta.com,51.024361, 3.797353
Mr,Channing,Deserres,0484 36 14 58,455, Sur les Tailles,4181,Filot,12,1,1964,Witimpat1964,aix4ImaTh,ChanningDeserres@rhyta.com,50.396538, 5.603443
Mr,Auguste,Lepage,0480 61 53 86,333, Rue du Bourgmestre Dandoy,5670,Olloy-sur-Viroin,25,1,1964,Thund1964,Quoo3aiquie,AugusteLepage@rhyta.com,50.169683, 4.79972
Mr,Mason,LaGarde,0495 59 42 17,440, Jagerij,2450,Meerhout,28,4,1993,Marsureend93,ceic7Eh2Wah,MasonLaGarde@jourrapide.com,51.284046, 4.661739
Mr,Burnell,Lussier,0481 69 19 36,165, Rue Camille Joset,6900,Roy,9,9,1997,Ladmis,Phaecha2xod,BurnellLussier@teleworm.us,50.147722, 5.215143
Mr,Oliver,Bernard,0481 36 74 18,435, Industriestraat,5020,Daussoulx,20,10,1980,Judiction,ok4Iep0z,OliverBernard@rhyta.com,50.452019, 4.924558
Mr,Hugues,Chesnay,0472 90 39 71,183, Rue Engeland,9400,Nederhasselt,23,1,1959,Ancell59,toa2Eingie,HuguesChesnay@teleworm.us,50.831041, 3.975865
Mr,Frontino,Salmons,0478 92 23 49,14, Rue du Monument,7387,Angreau,7,9,2006,Alinst2006,quekai5niCh,FrontinoSalmons@teleworm.us,50.287131, 3.734968
Mr,Auriville,Mailhot,0490 26 76 83,467, Route de Botrange,5190,Spy,26,1,1960,Andin1960,eePhah7oh,AurivilleMailhot@jourrapide.com,50.497466, 4.720701
Mr,Gano,Quiron,0497 20 04 14,89, Passiewijk,5377,Nettinne,18,4,1997,Tross1997,ohG4iew2qu,GanoQuiron@teleworm.us,50.385704, 5.270607
Mr,Bruce,Bois,0486 56 67 49,249, Bessenveldstraat,6031,Monceau-sur-Sambre,4,6,1993,Eally1993,euFuY0zae,BruceBois@dayrep.com,50.458598, 4.459035
Mr,Didier,Viens,0470 14 68 04,179, Lodorp,6852,Maissin,2,5,1968,Wasce1968,Eek3Quae,DidierViens@teleworm.us,49.917893, 5.128513
Mr,Denis,Gosselin,0473 91 06 75,381, Rue du Bourgmestre Dandoy,9520,Oomb,11,8,1995,Commayfuland,iiSeelai9e,DenisGosselin@armyspy.com,50.952644, 3.896302
Mr,Pierre,Paquette,0481 15 60 16,308, Populierenstraat,8511,Aalbeke,25,2,2000,Wherfust,yeiPhookai8,PierrePaquette@teleworm.us,50.779281, 3.346148
Mr,Bertrand,LeBatelier,0488 68 08 32,323, Rue des Ecoles,3300,Vissenaken,24,8,1994,Shourring,iDeiqu7Oo,BertrandLeBatelier@armyspy.com,50.739172, 4.92626
Mr,Alphonse,Charron,0487 40 83 80,462, Rue du Pont Simon,2050,Antwerpen,9,9,1953,Everytheir,foV4leuz,AlphonseCharron@armyspy.com,51.14965, 4.333546
Mr,Philip,Landry,0491 10 95 31,413, Kapelaniestraat,6890,Libin,14,5,1960,Ganig1960,weiS7kaw8O,PhilipLandry@dayrep.com,49.984148, 5.296682
Mr,Fabrice,Lapierre,0496 99 19 75,428, Rue de la Rulles,7330,Saint-Ghislain,2,11,1993,Lacceir93,AiF0veebei,FabriceLapierre@dayrep.com,50.453308, 3.822597
Mr,Verrill,Deblois,0486 85 20 60,377, Rue Bois des Fosses,9931,Oostwinkel,13,6,2002,Coold2002,bueche5ueGh,VerrillDeblois@dayrep.com,51.178868, 3.544672
Mr,Saville,Boncoeur,0475 44 23 17,394, Sur les Tailles,6820,Florenville,24,12,1986,Supothosula,ubeShei0abah,SavilleBoncoeur@rhyta.com,49.746622, 5.160993
Mr,Russell,Pelland,0492 71 82 61,229, Ramselsesteenweg,9400,Lieferinge,4,3,1957,Chapte,aequooTh8fah,RussellPelland@dayrep.com,50.837979, 3.986063
Mr,Marlon,Beaudoin,0489 17 11 30,283, Perksesteenweg,4280,Moxhe,2,8,1977,Sulne1977,peez5quu0U,MarlonBeaudoin@dayrep.com,50.781243, 5.182599
Mr,Vachel,Pelchat,0470 71 20 26,11, Rue de la Rulles,6800,Saint-Pierre,18,5,1983,Doeme1983,Hishae4choo,VachelPelchat@rhyta.com,49.911815, 5.334957
Mr,Claude,Viens,0475 51 26 36,403, Eikstraat,8510,Bellegem,19,1,1957,Tives1957,ahR9mohzo5,ClaudeViens@armyspy.com,50.880291, 3.19225
Mr,Millard,Lanteigne,0497 26 41 65,406, Heuvenstraat,3440,Zoutleeuw,16,8,1988,Lych1988,lahbae2G,MillardLanteigne@jourrapide.com,50.964578, 5.16233
Mr,Montague,Maheu,0473 76 09 81,200, Rue des Buissons,9150,Rupelmonde,27,4,1961,Mady1961,ioP8iix8yae,MontagueMaheu@rhyta.com,51.260027, 4.384881
Mr,Henri,Michel,0493 15 13 71,442, Rue du Centre,6953,Masbourg,20,8,1961,Lader1961,EekuCh9oi,HenriMichel@jourrapide.com,50.22106, 5.28375
Mr,Javier,Gousse,0489 35 81 05,429, Rue du Manoir,3570,Alken,31,8,1969,Youbtand,aepohFoh9,JavierGousse@dayrep.com,50.774425, 5.300544
Mr,Lyle,Champagne,0482 39 52 68,56, Hooivelden,3850,Kozen,28,7,1950,Lignouser,Vai2ailoNg,LyleChampagne@rhyta.com,50.988251, 5.228651
Mr,Onfroi,Boisclair,0483 78 80 44,60, Herentalsebaan,1130,Brussel,17,7,1999,Hather,zi1cae4Mai,OnfroiBoisclair@jourrapide.com,50.80615, 4.382584
Mr,Nicholas,Royer,0478 52 90 15,254, Rue des Ecoles,6833,Vivy,23,2,2005,Agettold,Moong7ai,NicholasRoyer@rhyta.com,49.843485, 5.021982
Mr,Onfroi,Lafond,0481 11 40 35,9, Rue Bois des Fosses,9255,Opdorp,27,5,1952,Pused1952,Poh3uweeMeu,OnfroiLafond@teleworm.us,51.046307, 4.171822
Mr,Philippe,Rocher,0490 16 34 49,362, Rue Grande,9310,Baardegem,2,4,1994,Lests1994,heeN5eiWunai,PhilippeRocher@rhyta.com,50.890448, 4.124369
Mr,Octave,Lagueux,0485 24 94 41,456, Rue de la Poste,4557,Ramelot,4,1,2007,Fambeephyal07,joP0thau8uo,OctaveLagueux@jourrapide.com,50.491095, 5.386445
Mr,Perrin,Raymond,0479 22 69 71,173, Rue de Fromelenne,3960,Gerdingen,1,8,1993,Lact1993,coo5Xujuph,PerrinRaymond@rhyta.com,51.152577, 5.655895
Mr,Victor,Petit,0497 70 38 82,252, Blekersdijk,3650,Dilsen,18,10,1960,Exclether,iebePh1paeh,VictorPetit@dayrep.com,50.921196, 5.761183
Mr,Alexandre,Tremblay,0479 63 50 97,469, Avenue des Sartiaux,3803,Wilderen,22,10,1994,Weizing94,quohroTh8gies,AlexandreTremblay@rhyta.com,50.857577, 5.0633
Mr,Chandler,Bordeleau,0485 45 06 12,432, Passiewijk,2845,Niel,28,9,1990,Faines,Oe1nai0yah,ChandlerBordeleau@teleworm.us,51.180348, 4.293791
Mr,Rabican,Royer,0491 98 27 27,124, Herentalsebaan,1120,Brussel,25,2,1981,Uposened1981,oto6wapu2V,RabicanRoyer@armyspy.com,50.797982, 4.427853
Mr,Serge,Deschamps,0470 57 08 50,165, Witbakkerstraat,9620,Sint-Goriks-Oudenhove,9,12,1958,Hocush,ihu7bieNgae,SergeDeschamps@rhyta.com,50.892685, 3.723194
Mr,Latimer,L'Angelier,0481 39 87 95,426, Noordstraat,5170,Bois-de-Villers,6,12,1994,Kire1994,phug5Yigh,LatimerLAngelier@rhyta.com,50.296857, 4.920712
Mr,Verney,Montminy,0493 64 27 93,387, Lambrechtstraat,8610,Werken,2,7,1985,Sensill,ohW6QueiLi,VerneyMontminy@armyspy.com,51.071238, 3.010992
Mr,Huon,Archambault,0499 63 54 87,391, Rue de Bouillon,6960,Grandmenil,26,1,1975,Geolas,Xei4vim6,HuonArchambault@armyspy.com,50.304596, 5.557649
Mr,Jules,Quenneville,0496 72 24 65,212, De Veurs Comberg,8581,Waarmaarde,29,3,1965,Wivereore,gotha1Ii0ee,JulesQuenneville@dayrep.com,50.760421, 3.48039
Mr,Wyatt,Querry,0471 81 43 15,263, Mandemakersstraat,5100,Wierde,25,12,1961,Asted1961,iecheing7Io,WyattQuerry@rhyta.com,50.468142, 4.814995
Mr,Marcel,Vaillancour,0499 86 31 83,268, Hooivelden,3720,Kortessem,26,10,2000,Lech2000,ya9haiXi,MarcelVaillancour@dayrep.com,50.812028, 5.279775
Mr,Vail,Paquet,0493 62 26 02,214, Alsembergsesteenweg,1320,Nodebais,31,1,1988,Thaterisaing,baaTh0hoh,VailPaquet@armyspy.com,50.748285, 4.829254
Mr,Pascal,Bler,0496 42 35 49,207, Heirstraat,6120,Marbaix,22,11,1996,Brom1996,ji0thiaDe9f,PascalBler@armyspy.com,50.39244, 4.266846
Mr,Romain,Pirouet,0489 91 35 38,334, Courtensdreef,3550,Heusden-Zolder,22,2,1991,Poseveropme91,Cho8Vie4e,RomainPirouet@teleworm.us,50.953223, 5.203014
Mr,Henri,Grondin,0489 86 70 61,123, Rue de la Briqueterie,4140,Gomze-Andoumont,31,10,1967,Onch1967,ee2ahV3Wae,HenriGrondin@teleworm.us,50.589795, 5.648406
Mr,Jacques,Rochon,0484 85 72 33,113, Amerveldstraat,3040,Huldenberg,1,9,1958,Didan1958,ophu5eip6Of,JacquesRochon@rhyta.com,50.84834, 4.51825
Mr,Vick,de,0496 74 62 80,86, Berkendreef,7910,Ellignies-lez-Frasnes,23,3,1993,Copichatte,ar1eiCh7,VickdeBrisay@armyspy.com,50.493599, 3.688169
Mr,Florus,Therrien,0486 30 94 45,433, Strepestraat,7522,Lamain,8,3,2003,Pasomenton,ee0Foo2Ie,FlorusTherrien@armyspy.com,50.551186, 3.462138
Mr,Loyal,Rousseau,0495 10 82 85,178, Rue du Pont Simon,7811,Arbre,29,7,1996,Seakelver,iejel1Poeva,LoyalRousseau@rhyta.com,50.682142, 3.75471
Mr,Maslin,Laurent,0482 30 68 61,36, Excelsiorlaan,9992,Middelburg,29,4,1957,Omed1957,no1hee0Oobi,MaslinLaurent@armyspy.com,51.336603, 3.386304
Mr,Campbell,Langelier,0495 42 24 55,319, Rostsestraat,5504,Foy-Notre-Dame,12,7,1990,Craw1990,Lahbei3wuSh,CampbellLangelier@teleworm.us,50.256809, 4.95986
Mr,Guillaume,Breton,0472 36 50 21,233, Witbakkerstraat,3390,Sint-Joris-Winge,4,4,1951,Scialicested,lahk8Kohrae,GuillaumeBreton@jourrapide.com,50.835318, 4.943277
Mr,Toussaint,LeBatelier,0487 24 38 09,409, Rue Grande,5555,Baillamont,6,6,1979,Thessavout,Jephiav7n,ToussaintLeBatelier@armyspy.com,49.962647, 4.969565
Mr,Christophe,Croteau,0476 46 78 21,49, Rue de Boneffe,1745,Opwijk,4,1,1982,Abild1982,Ooquae0osh,ChristopheCroteau@dayrep.com,51.041977, 4.094101
Mr,Bertrand,Fecteau,0483 23 11 75,437, Luchthavenlaan,2322,Minderhout,17,2,1991,Hyderette,ahPh3aigu1xi,BertrandFecteau@rhyta.com,51.451144, 4.851698
Mr,Archaimbau,Corbeil,0497 60 56 02,350, Witbakkerstraat,9620,Sint-Goriks-Oudenhove,26,10,2006,Sheauselike2006,Eekiecai7,ArchaimbauCorbeil@jourrapide.com,50.969739, 3.764606
Mr,Avent,Nadeau,0496 36 27 77,467, Stationsstraat,9506,Idegem,11,3,1974,Theiropeop74,diD7Tiaz2Ai,AventNadeau@rhyta.com,50.784651, 3.872356
Mr,Peverell,Corbin,0495 61 07 65,331, Populierenstraat,1790,Affligem,9,2,2000,Inateptind,Omieju5ci,PeverellCorbin@teleworm.us,50.853158, 4.208126
Mr,Martin,Mailloux,0474 90 96 12,141, Kasterleesteenweg,7120,Vellereille-les-Brayeux,18,12,1965,Chime1965,koh4OoReish,MartinMailloux@armyspy.com,50.375252, 4.070079
Mr,Sargent,Montminy,0477 11 95 65,279, Aven Ackers,6830,Bouillon,1,2,1985,Andeard,ux8eSeeve,SargentMontminy@armyspy.com,49.756919, 5.071644
Mr,Avenall,Majory,0478 30 87 82,66, Kapelaniestraat,9700,Leupegem,11,2,1954,Ressibing,eBu8ThuoNe,AvenallMajory@rhyta.com,50.82225, 3.553114
Mr,Tabor,Monjeau,0487 48 23 50,261, Rue de la Tannerie,7334,Hautrage,12,8,1964,Thavest,Iedeif2th,TaborMonjeau@armyspy.com,50.477426, 3.779897
Mr,Roslyn,Adler,0484 27 18 73,429, Rue Leval,4557,Seny,21,12,1951,Pasuch,reeKeeyet8,RoslynAdler@jourrapide.com,50.534974, 5.427874
Mr,Rabican,Robitaille,0482 94 71 88,415, Rue du Moulin,7120,Fauroeulx,11,3,2000,Hichat,aeyoh1aiPh,RabicanRobitaille@armyspy.com,50.314911, 4.082748
Mr,Avenall,Course,0487 46 07 20,354, Route de Neufchateau,3530,Helchteren,4,7,1992,Beatento,aeN5hooch,AvenallCourse@teleworm.us,51.048208, 5.404905
Mr,Dominic,Ruest,0499 13 42 87,297, Ringlaan,8380,Dudzele,4,2,1993,Frousess1993,Ookae1ee,DominicRuest@teleworm.us,51.294286, 3.141698
Mr,Loring,Lamour,0487 43 96 47,206, Kasterleesteenweg,4530,Vaux-et-Borset,21,2,1994,Thalle,queer7Xah,LoringLamour@rhyta.com,50.556105, 5.342914
Mr,Latimer,Duffet,0472 37 36 89,482, Luchthavenlaan,6800,Moircy,27,6,1985,Couret,AhchahlohQu9,LatimerDuffet@dayrep.com,49.822845, 5.192682
Mr,Nicholas,Brousseau,0485 42 65 89,210, Rue de Boneffe,3870,Opheers,4,2,1999,Drelvel,oodee3oociS,NicholasBrousseau@armyspy.com,50.78743, 5.263426
Mr,Eliot,Chaloux,0471 87 61 60,184, Hauwaart,9090,Melle,16,3,1980,Unneville,Hish4no9,EliotChaloux@jourrapide.com,51.027535, 3.729249
Mr,Satordi,Legault,0484 95 73 70,27, Raas van Gaverestraat,4218,Couthuin,28,8,1998,Rinuing,fohng3Oacha,SatordiLegault@armyspy.com,50.488457, 5.029212
Mr,Hugues,Labrecque,0499 98 85 92,403, Hauwaart,6747,Meix-le-Tige,22,7,1977,Goone1977,hieShi7roCh,HuguesLabrecque@armyspy.com,49.609812, 5.782343
Mr,Odo,Quenneville,0494 12 50 25,415, Rue du Commerce,6860,Witry,20,7,2000,Reepead,aiPaitea8i,OdoQuenneville@dayrep.com,49.791372, 5.673202
Mr,Legget,Richer,0490 52 90 84,114, Rue du Chapy,3723,Guigoven,25,11,1961,Mosion,naG8tie0ei,LeggetRicher@armyspy.com,50.786348, 5.325763
Mr,Victor,Veilleux,0477 64 77 87,81, Maskenstraat,3640,Kinrooi,16,12,1966,Oplaw1966,yahphe2V,VictorVeilleux@armyspy.com,51.245204, 5.780044
Mr,Avent,Brochu,0470 96 30 85,183, Rue du Monument,5500,Anseremme,2,5,1985,Lianythe,phi8fahT,AventBrochu@rhyta.com,50.190928, 4.965844
Mr,Algernon,Leblanc,0473 50 54 16,226, Industrieweg,3870,Bovelingen,2,7,1974,Menteds,dok9aeKoon,AlgernonLeblanc@dayrep.com,50.739857, 5.235541
Mr,Moore,Rancourt,0493 37 74 21,356, Excelsiorlaan,9992,Middelburg,31,5,1969,Whosent,eu4Vaex2,MooreRancourt@dayrep.com,51.288929, 3.347416
Mr,Lyle,Perillard,0497 81 92 22,375, Rue de Birmingham,5310,Dhuy,19,5,1967,Lopurth,Uefahjei2w,LylePerillard@dayrep.com,50.606207, 5.063262
Mr,Seymour,Cailot,0491 48 49 67,51, Place Fayat,4162,Hody,4,11,1958,Vater1958,uuF5giepah,SeymourCailot@teleworm.us,50.545666, 5.578632
Mr,Quincy,Chabot,0481 56 13 70,412, Rostsestraat,6440,Froidchapelle,5,4,2004,Brisiong,oCaing2oh,QuincyChabot@teleworm.us,49.978714, 4.224735
Mr,Pinabel,Potvin,0474 31 65 48,203, Kapelaniestraat,6953,Lesterny,31,7,2002,Dandrall,inieWuot1,PinabelPotvin@jourrapide.com,50.169969, 5.37193
Mr,Beaufort,Plante,0497 95 86 51,241, Rue des Campanules,9620,Strijpen,17,7,1967,Offorifuld,Nee0EiP4z,BeaufortPlante@dayrep.com,50.922482, 3.853803
Mr,Mercer,DuLin,0491 87 22 14,185, Grote Baan,3800,Kerkom-bij-Sint-Truiden,13,5,1952,Supookeed,mahXae4t,MercerDuLin@dayrep.com,50.87695, 5.137709
Mr,Clovis,Gagnon,0495 26 10 55,394, Rue Leval,5630,Senzeille,29,3,1951,Darnording,Kee0chi1Ach,ClovisGagnon@armyspy.com,50.210994, 4.317068
Mr,Merle,Perreault,0479 31 70 12,336, Rue Libert,4520,Wanze,13,6,2001,Fortake2001,Ath6equ1aj,MerlePerreault@armyspy.com,50.57334, 5.194416
Mr,Peverell,Foucault,0482 37 80 88,262, Rue Fouramont,6986,Halleux,6,10,1968,Tropers,ieNgae3kae,PeverellFoucault@jourrapide.com,50.272538, 5.470356
Mr,Latimer,Panetier,0471 67 18 31,7, De Veurs Comberg,9890,Vurste,10,1,1994,Usight,Tou0Eeg0eek,LatimerPanetier@dayrep.com,50.883772, 3.618966
Mr,Felicien,Bolduc,0472 40 65 03,482, Rue Leval,8433,Schore,17,4,1952,Eliablive,ahz7ahaeRai7b,FelicienBolduc@rhyta.com,51.156709, 2.778938
Mr,Lowell,Beaulieu,0475 47 56 11,126, Rue Engeland,3700,Neerrepen,20,2,1956,Whous1956,ahw0la5naQuee,LowellBeaulieu@dayrep.com,50.89946, 5.454606
Mr,Davet,Clavette,0495 19 85 02,164, Korte Noordsstraat,2300,Turnhout,22,12,1985,Agaishime,eetohXi6,DavetClavette@jourrapide.com,51.27678, 4.917188
Mr,Ferragus,Salmons,0470 94 50 02,444, Linieweg,6761,Latour,14,12,1967,Wouniend,tae7Feihoo3,FerragusSalmons@rhyta.com,49.470427, 5.609153
Mr,Robert,Bellefeuille,0477 85 87 24,462, Rue Haute,4987,Stoumont,17,6,1973,Lagreand,uoN7xieWai,RobertBellefeuille@jourrapide.com,50.492346, 5.926696
Mr,Octave,Clavet,0482 61 23 22,64, Rue Bouhouille,5364,Schaltin,1,9,1954,Pandrear,ce4oiT3ah,OctaveClavet@dayrep.com,50.435028, 5.02323
Mr,Delmar,Huard,0496 51 64 34,191, Rue Engeland,6950,Nassogne,16,10,1995,Loqued,faoX2doo4,DelmarHuard@armyspy.com,50.086804, 5.320064
Mr,Beltane,Poirier,0481 59 42 26,24, Rue du Moulin,7181,Feluy,26,9,1982,Cituddly1982,lahch7Aula,BeltanePoirier@armyspy.com,50.481388, 4.2387
Mr,Lothair,Leclair,0495 50 57 06,214, Rue du Manoir,5310,Aische-en-Refail,19,8,2001,Oligh2001,xis2ieCheet,LothairLeclair@dayrep.com,50.599139, 5.052006
Mr,Tabor,Lavoie,0491 39 21 23,488, Rue du Stade,2340,Beerse,6,12,1971,Anery1971,aijaeRei2ai,TaborLavoie@rhyta.com,51.336858, 4.793188
Mr,Avent,Mainville,0479 23 51 31,85, Putstraat,1700,Sint-Ulriks-Kapelle,31,5,1965,Woreser1965,Ash5eleil,AventMainville@dayrep.com,50.804163, 4.153915
Mr,Orville,Laframboise,0496 38 18 82,221, Rue de Fromelenne,8980,Geluveld,19,12,2005,Tholbook,choh6Bie,OrvilleLaframboise@rhyta.com,50.963284, 2.979392
Mr,Harcourt,Pelchat,0488 68 45 02,81, Rue de Fromelenne,8940,Geluwe,24,11,1993,Leall1993,eiH9wie6iKe,HarcourtPelchat@rhyta.com,50.799249, 3.163469
Mr,Oliver,Faubert,0484 32 13 40,239, Avenue Emile Vandervelde,1760,Roosdaal,24,7,1958,Hany1958,XairaeG9h,OliverFaubert@teleworm.us,50.805814, 4.129263
Mr,Zdenek,Morin,0481 75 85 29,234, Pierre Delannoyplaats,7760,Escanaffles,20,5,1998,Howere,Se9aimeyo,ZdenekMorin@armyspy.com,50.741625, 3.523948
Mr,Jesper,Loiselle,0474 82 30 46,150, Linieweg,7622,Laplaigne,1,5,2000,Suche2000,biGhah9iaJu,JesperLoiselle@armyspy.com,50.443181, 3.396578
Mr,Onfroi,Lamare,0484 27 65 04,67, Rue du Cornet,7040,Asquillies,31,10,1992,Conowitied,eid3ac3Xief3oo,OnfroiLamare@teleworm.us,50.34529, 3.997285
Mr,Porter,Guibord,0486 66 99 79,319, Rue des Laderies,6280,Villers-Poterie,7,4,1958,Scife1958,Bie4Aiv5ae,PorterGuibord@dayrep.com,50.409258, 4.453506
Mr,Yves,Louis,0480 63 78 81,415, Rue de Baras,7333,Tertre,30,1,1956,Fusent,iesh4Tow1,YvesLouis@jourrapide.com,50.391414, 3.794775
Mr,Henry,Plourde,0479 13 53 43,152, Blancefloerlaan,3631,Boorsem,31,1,1965,Redins,Oom7Eik0Rah,HenryPlourde@armyspy.com,50.893298, 5.621149
Mr,Merlin,Grimard,0492 83 91 59,204, Avenue des Sartiaux,8431,Wilskerke,28,11,1959,Usight,chu0AaZeatoh,MerlinGrimard@teleworm.us,51.137442, 2.895213
Mr,Troy,Marleau,0490 20 24 26,5, Route de Baschamps,3870,Batsheers,26,4,1985,Anxiortampt,Um0aki1etu,TroyMarleau@teleworm.us,50.74778, 5.329245
Mr,Grosvenor,Voisine,0477 23 55 91,413, Rue du Vert Galant,2242,Pulderbos,5,9,1979,Thimed,xe7eeN5Eozee,GrosvenorVoisine@teleworm.us,51.154043, 4.770974
Mr,Kerman,Boisvert,0485 44 52 57,255, Raas van Gaverestraat,1380,Couture-Saint-Germain,15,4,1955,Gresto,Ounou1ee,KermanBoisvert@jourrapide.com,50.64535, 4.387533
Mr,Armand,Brunelle,0474 69 79 73,111, Herentalsebaan,6222,Brye,23,2,1995,Thint1995,xaib6Yei,ArmandBrunelle@dayrep.com,50.506549, 4.589537
Mr,Bertrand,Lamontagne,0499 45 85 64,410, Pierre Delannoyplaats,7730,Estaimpuis,2,12,1989,Wujecove,oegh6yaWigh,BertrandLamontagne@armyspy.com,50.642143, 3.264984
Mr,Verrill,Lamy,0493 25 16 89,366, Rue Bois des Fosses,9620,Oombergen,1,2,1980,Butioncerhat,sheeda7Saech,VerrillLamy@armyspy.com,50.841056, 3.905855
Mr,Gifford,Charpentier,0472 92 25 33,389, Avenue Emile Vandervelde,5600,Romedenne,3,2,2007,Angroys,iel4Aezush3,GiffordCharpentier@rhyta.com,50.162805, 4.587445
Mr,Georges,Boucher,0498 66 00 58,444, Rue de la Brasserie,3090,Overijse,29,9,1964,Laild1964,Si0Ietegeiph,GeorgesBoucher@armyspy.com,50.66728, 4.485005
Mr,Alfred,de,0494 91 64 65,134, Rue du Moulin,4260,Fallais,12,5,1988,Entler,haQuea2vae,AlfreddeChateaub@jourrapide.com,50.649609, 5.1737
Mr,Dexter,Bourgeois,0487 69 17 35,34, Raas van Gaverestraat,7120,Croix-lez-Rouveroy,23,12,1982,Kning1982,Ro7leisoShi,DexterBourgeois@dayrep.com,50.402471, 4.014041
Mr,Hugh,Therrien,0480 56 09 70,125, Rostsestraat,5504,Foy-Notre-Dame,13,5,1965,Rensell,yu3wahve8Wa0,HughTherrien@armyspy.com,50.249233, 5.014481
Mr,Benjamin,Petrie,0483 24 20 80,478, Stationsstraat,9340,Impe,21,1,1992,Saided,oethaD2ieF,BenjaminPetrie@rhyta.com,50.972705, 4.07936
Mr,Marsilius,Labelle,0483 22 10 10,410, Avenue des Sartiaux,8431,Wilskerke,12,7,1986,Untowent,Xu8ap6Ko,MarsiliusLabelle@dayrep.com,51.258215, 2.847655
Mr,Ogier,Rocheleau,0482 40 17 73,347, Grote Baan,2950,Kapellen,24,8,1991,Officust,Be5mingieGei,OgierRocheleau@jourrapide.com,51.246587, 4.528285
Mr,Armand,Bourdette,0490 71 77 79,310, Rue des Laderies,5670,Viroinval,13,12,1961,Hompind,aich2EeKee8,ArmandBourdette@dayrep.com,50.141628, 4.642816
Mr,Gilles,LaGarde,0485 35 21 06,88, Lodorp,7810,Maffle,27,5,1951,Grout1951,Mub1cooqu8,GillesLaGarde@rhyta.com,50.645742, 3.803362
Mr,Nouel,Chicoine,0488 71 13 76,125, Rue de la Sarthe,8650,Houthulst,9,11,1964,Mincerety,quais8Thiegh,NouelChicoine@armyspy.com,51.065665, 2.968065
Mr,Charles,Course,0475 65 42 77,197, Heirstraat,4570,Marchin,29,8,1995,Abbeakeek,ahV8Hah0ohr0,CharlesCourse@armyspy.com,50.490681, 5.274588
Mr,Bartlett,Rochefort,0479 55 62 92,471, Rue du Vert Galant,2382,Poppel,29,5,1990,Hadow1990,AiWaesh7,BartlettRochefort@rhyta.com,51.480903, 4.995556
Mr,Zerbino,Tardif,0479 46 10 73,402, Rue des Tanneurs,7181,Petit-Roeulx-lez-Nivelles,6,5,1957,Tabefore1957,Yi5pahHeil,ZerbinoTardif@jourrapide.com,50.491552, 4.329993
Mr,Dreux,Chandonnet,0492 54 53 88,348, Rue de Fontigny,3700,Riksingen,21,5,1986,Clun1986,ohZeebo2mai,DreuxChandonnet@rhyta.com,50.796192, 5.493076
Mr,Sidney,Saindon,0474 59 40 57,373, Hoge Wei,6880,Auby-sur-Semois,1,7,1987,Goacks,Aishoh8ei,SidneySaindon@dayrep.com,49.993951, 5.288465
Mr,Frontino,Cuillerier,0471 54 09 73,162, Linieweg,4300,Lantremange,28,9,1986,Porybouted,daM7phaesh,FrontinoCuillerier@dayrep.com,50.654738, 5.262942
